,name,address,latitude,longitude
119,잠실장미상가점,"서울특별시 송파구 올림픽로35길 124 (신천동 7) 장미아파트 에이상가 내재 1동 101,107호,124-129호",37.517214,127.100518
120,선정릉역점,서울특별시 강남구 선릉로 602 1층,37.51066,127.0440163
121,쌍문점,서울특별시 도봉구 도당로 2 2층,37.6584173662881,127.035293178888
122,코엑스몰점,서울특별시 강남구 테헤란로87길 22,37.5096492,127.05933
123,파르나스몰점,서울특별시 강남구 테헤란로 521 지하1층 파르나스몰 R-37,37.5091916919873,127.06080691987
124,신천점,서울특별시 송파구 올림픽로 116-1 신원빌딩 1층,37.5113988,127.0836274
125,종로평창점,서울특별시 종로구 평창문화로 51 1층 올리브영,37.6058042680554,126.966781738527
126,트윈시티점,"서울특별시 용산구 한강대로 366 B1 109,110호",37.55108621021494,126.9729124035517
127,홈플러스강동점,서울특별시 강동구 양재대로 1571 홈플러스 강동점 1층,37.54571296642377,127.14225395308974
128,홈플러스잠실점,서울특별시 송파구 올림픽로35가길 16,37.5162594,127.1030345
129,독립문점,"서울특별시 종로구 송월길 99 경희궁 자이 2132, 2133, 2134호",37.5708610950823,126.962352257162
130,잠실역8호선점,서울특별시 송파구 올림픽로 305 잠실역8호선 지하상가 H7~10호,37.513319,127.1003127
131,잠실점,서울특별시 송파구 올림픽로 269 101호,37.5143411,127.1007063
132,길동사거리점,서울특별시 강동구 천호대로 1120 1층,37.5345149,127.1356424
133,길동역점,서울특별시 강동구 양재대로 1481 1층,37.5382736147401,127.13990196958
134,상계보람점,서울특별시 노원구 한글비석로 471,37.6640829,127.0654214
135,언주역점,서울특별시 강남구 봉은사로 209,37.5079305,127.0350107
136,롯데백화점잠실점,서울특별시 송파구 올림픽로 240 롯데백화점잠실점 지하1층,37.5113096112036,127.098141751177
137,롯데월드몰점,서울특별시 송파구 올림픽로 300 롯데월드몰 5층,37.513846,127.104483
138,롯데월드점,서울특별시 송파구 올림픽로 240 (롯데월드 어드벤쳐 지하1층 매표소 인근),37.51131078364221,127.09814039543262
139,선릉역점,서울특별시 강남구 선릉로 513,37.505326,127.0483
140,선릉타운점,서울특별시 강남구 테헤란로 411 성담빌딩 1층,37.50549488423753,127.0508623901558
141,송파구청점,서울특별시 송파구 오금로 87 잠실리시온 1층,37.5146445,127.1074343
142,숙대입구역점,서울특별시 용산구 한강대로 285 (갈월동),37.5437068,126.9719049
143,홈플러스방학점,서울특별시 도봉구 도봉로 678 홈플러스방학점 1층,37.6648915,127.043577
144,방학역점,서울특별시 도봉구 도봉로150길 28,37.6658723,127.0447379
145,선릉로점,서울특별시 강남구 테헤란로64길 20 원동방빌딩 1층,37.503529,127.0511729
146,선릉아이타워점,서울특별시 강남구 테헤란로 326 역삼아이타워 1층 102호,37.503577,127.0470554
147,숙대점,서울특별시 용산구 청파로45길 19 복조빌딩 1층(올리브영 숙대점),37.5442281,126.9693667
148,잠실학원사거리점,서울특별시 송파구 석촌호수로 130,37.507221,127.091595
149,고덕점,서울특별시 강동구 동남로75길 13-15 성은빌딩 1층,37.553617,127.1555565
150,신논현점,서울특별시 서초구 강남대로 507 1층,37.5071417,127.0223416
151,만리동점,서울특별시 중구 만리재로 175 서울역센트럴자이 상가 1층,37.5519764,126.9627224
152,둔촌점,서울특별시 강동구 양재대로 1317 경일빌딩 1층,37.5240527,127.1342808
153,방이시장점,"서울특별시 송파구 백제고분로 460 (방이동, 쿠피아타워)",37.5114786473939,127.113331548837
154,신강남점,서울특별시 강남구 봉은사로2길 31,37.5026096332208,127.026544075503
155,아현역점,서울특별시 서대문구 신촌로35길 10 103호,37.5585455,126.9559633
156,용산리첸시아점,"서울특별시 용산구 백범로 341 외 1필지(원효로1가, 리첸시아 용산) 리첸시아 에이동 103호, 104호, 105호, 112호",37.5383556,126.9678941
157,NC강남점,서울특별시 서초구 잠원로 51 NC백화점 강남점 1층,37.508000,127.0081100
158,강남파이낸스점,서울특별시 강남구 테헤란로 152 강남파이낸스센터 지하2층,37.4996771,127.0361459
159,대치점,서울특별시 강남구 도곡로 448 동서빌딩,37.49810978675211,127.05954696723899
