,location_info,location_href,date_time,daste_title,main_text
10,,,2022-08-14T05:51:57.000Z,"8월 14, 2022",휴가 스타뚜씨뚜씨!😎
11,"Gwangju, South Korea",https://www.instagram.com/explore/locations/768404321/gwangju-south-korea/,2022-08-14T05:49:47.000Z,"8월 14, 2022",든든한 내 소중이들 🫶🏻
12,,,2022-08-14T05:47:49.000Z,"8월 14, 2022","오늘의 컴리시즌(무화과&복숭아)
저보더 사진 더 잘찍는 우리 고객님❣️
예쁜데 맛까지 좋다구요💯 감사합니다
.
✨100%수제그릭요거트
✨다양한 토핑
✨까치산역 1분거리
✨팔로우,후기 등 참여하면 수제그래놀라 서비스❣️"
13,,,2022-08-14T05:47:48.000Z,"8월 14, 2022","귀여운 #아크릴소품 #아크릴화병 오랜만에 #미드나잇코드 에 업데이트 완료에요❤️❤️❤️
.
.
.
.
#사진계정맞팔 #화병 #꽃병 #인테리어소품 #소품샵 #앤틱샵 #빈티지샵 #아크릴소품 #카페오브제 #카페인테리어 #서울카페 #좋반 #lfl #좋아요반사 #좋튀 #맞팔 #맘카페 #맘스타그램"
14,,,2022-08-14T05:48:30.000Z,"8월 14, 2022",#서울카페 #frontseoul #친구들이랑
15,네스트 & 레스트,https://www.instagram.com/explore/locations/111993404939388/,2022-08-14T05:45:47.000Z,"8월 14, 2022",상큼한 라임파이
16,Ak앤홍대,https://www.instagram.com/explore/locations/291314111691042/ak/,2022-08-14T05:44:57.000Z,"8월 14, 2022","겨..울...쿨....ㄷ..ㅣ..ㅂ..📝

#왓츠유어컬러 #퍼스널컬러"
17,미스티,https://www.instagram.com/explore/locations/107729953936579/,2022-08-14T05:45:28.000Z,"8월 14, 2022","빵야🔫
.
.
.
.
.
.
.
.
.
.
#igers #좋아요 #좋반 #인친 #소통 #얼스타그램 #맞팔해요 #맞팔 #선팔하면맞팔 #좋아요반사 #좋아요 #해운대 #서울카페 #클럽 #서면 #부산카페 #인천 #동성로 #충장로 #이태원 #대구 #대전 #타투 #연남동 #한남동 #수원 #동명동 #가로수길 #카페 #광주 #상무지구"
18,비루개,https://www.instagram.com/explore/locations/16737948/,2022-08-14T05:43:32.000Z,"8월 14, 2022","-
0814 2022 #응두휴일
.
어제 하체 도전하다가 다시 허리가 너무 아파서, 오늘은 운동 쉬고 가족들이랑 남양주에 왔숨니당~
.
정각마다 선착순으로 수국을 나눠주셔서, 줄 서서 수국받아 엄마 드렸더니 어무니 세상 행복♥️난 울 엄마 웃게 해줄 때 젤 뿌듯행💟💟
.
오빠한테 사진 부탁했더니 , 약 150장 중 2잔 건졌습니다. 오늘도 오빠를 거두어주신 새언니께 감사드리는 하루입니다.😵‍💫"
19,WET Coffee 웻커피,https://www.instagram.com/explore/locations/2248075928770522/wet-coffee/,2022-08-14T05:41:25.000Z,"8월 14, 2022",웻커피 진짜 맛나다규...☕️
20,,,2022-08-14T05:40:53.000Z,"8월 14, 2022","pastry meat pie
11cm x 11cm / 3mm
simple x double

.
.
.
.
.
.
.
.
.
.
.
.
#croissant #bakery #baker #homemade #viennoiserie #instafood #foodphotography #food #foodporn #foodstagram #foodlover #pastry #foodlover #instagood #yum #art #yummy #foodie #delicious #meatpie #서울카페 #크루아상 #뺑오쇼콜라 #빵 #베이커리카페 #미트파이"
21,프롬라떼 연남 - fromlatte,https://www.instagram.com/explore/locations/111511438143997/-fromlatte/,2022-08-14T05:42:22.000Z,"8월 14, 2022","#프롬라떼연남
8월 15일 정상 영업합니다.
(11:00-22:00)
오늘도 10시까지 열려있습니다 🤓

연남로 10 2층"
22,네임이즈마빈,https://www.instagram.com/explore/locations/106161105238675/,2022-08-14T05:40:39.000Z,"8월 14, 2022","안녕하세요 네임이즈마빈 입니다 :-)
블랙덕의 새로운 짝꿍 입고 소식입니다! Non-alcoholic 흑맥주 슈퍼복 논알콜 프레타 🍺
포르투갈 no.1 슈퍼복의 청량감과 논알콜이지만 흑맥주 특유의 터프함과 크리미함이 있는 맥주! 저칼로리로(76kcal) 부담없이 즐겨보세요 :-)

네임이즈마빈 주말 공휴일⏱
12:00-22:00
#네임이즈마빈 #nameismavin #blackdog #블랙덕 #핫도그 #망원핫도그 #망원햄버거 #🌭 #핫도그맛집"
23,End to and - 엔드투앤드,https://www.instagram.com/explore/locations/100518805798499/end-to-and-/,2022-08-14T05:20:12.000Z,"8월 14, 2022",미또 휴가 2일차
24,아이라이크마운틴,https://www.instagram.com/explore/locations/105418791356778/,2022-08-14T05:14:18.000Z,"8월 14, 2022",아 머리 망가지잖아요
25,광주 충장로,https://www.instagram.com/explore/locations/409154834/,2022-08-14T05:01:46.000Z,"8월 14, 2022","대형카페 추천 받습니다...
🫧"
26,세부,https://www.instagram.com/explore/locations/10318563/,2022-08-14T04:58:55.000Z,"8월 14, 2022",
27,,,2022-08-14T04:54:32.000Z,"8월 14, 2022",앞치마맛집🖤
28,,,2022-08-14T04:52:54.000Z,"8월 14, 2022",지금 바로 만나보세요👀
29,비스킷플로어,https://www.instagram.com/explore/locations/1564559116917933/,2022-08-14T04:42:32.000Z,"8월 14, 2022","#비스킷플로어

☕️✨
Colombia Cauca Juan Martin Pink Bourbon N

.
#마테호른일상 #공릉카페 #카페 #카페일상 #일상 #일상스타그램 #데일리 #데일리그램 #에스프레소 #공간디자인 #사진 #카페투어 #카페그램 #카페스타그램 #필터커피 #드립커피 #브루잉커피 #커피그램 #커피스타그램 #서울카페 #cafetour #cafestagram #cafegram #coffee #daily #esspresso #filtercoffee #coffeegram #커피"
30,이태원,https://www.instagram.com/explore/locations/301883218/,2022-08-14T04:29:17.000Z,"8월 14, 2022","#빵어니스타 #비건피스타치오빙수
꼬숩고 맛있고 시원하고 🍧


.
.
.
.
.

#빵어니스타이태원점 #비건카페 #피스타치오디저트 #이태원카페 #한남동카페 #이태원맛집 #이태원빵집 #디저트 #빵순이 #디저트그램 #믿먹람 #빙수맛집 #빵 #빵스타그램 #맛스타그램 #먹스타그램 #cafe #onthetable #food #foodstagram #쿠키맛집 #서울카페 #tart #더워 #더워 #피스타치오 #피스타치오케이크 #빙수맛집 #팥빙수"
31,,,2022-08-14T04:14:43.000Z,"8월 14, 2022",몇일 운동 안하니까 쇠질고프다 🤭..?
32,부산,https://www.instagram.com/explore/locations/287620626/,2022-08-14T03:45:39.000Z,"8월 14, 2022","#난주 #부산신상카페
귀여운 물고기 젤리를 탄산에 퐁!당! 🐟

젤리를 넣고 나니 잘 안보이지만 귀여운 물고기 모양 ! 넘 분위기랑 찰떡 ( ⁼̴̤̆ ‧̫ ⁼̴̤̆ )

조용히 물멍하면서 보내기 좋은 귀여운 공간"
33,더프라자 한남 골프&필라테스,https://www.instagram.com/explore/locations/100277775129837/,2022-08-13T05:16:56.000Z,"8월 13, 2022","초점 와이라노〰️〰️🤔
(피드가 아쥬 필라테스 사진으로 가득)"
34,,,2022-08-12T01:58:01.000Z,"8월 12, 2022","Cruffin
.
.

.
.
.
.
.
.
.
.
.
.
.
.
#croissant #bakery #baker #homemade #viennoiserie #instafood #foodphotography #food #foodporn #foodstagram #foodlover #pastry #foodlover #instagood #yum #art #yummy #foodie #delicious #meatpie #서울카페 #크루아상 #뺑오쇼콜라 #빵 #베이커리카페 #미트파이"
35,,,2022-08-12T01:56:40.000Z,"8월 12, 2022","Lemon cruffin
.
.
. .
.
.
.
.
.
.
.
.
.
.
.
#croissant #bakery #baker #homemade #viennoiserie #instafood #foodphotography #food #foodporn #foodstagram #foodlover #pastry #foodlover #instagood #yum #art #yummy #foodie #delicious #meatpie #서울카페 #크루아상 #뺑오쇼콜라 #빵 #베이커리카페 #미트파이"
36,,,2022-08-10T09:10:38.000Z,"8월 10, 2022","cruffin

.
.
.
.
.
.
.
.
.
.
.
.
#croissant #bakery #baker #homemade #viennoiserie #instafood #foodphotography #food #foodporn #foodstagram #foodlover #pastry #foodlover #instagood #yum #art #yummy #foodie #delicious #meatpie #서울카페 #크루아상 #뺑오쇼콜라 #빵 #베이커리카페 #미트파이"
37,,,2022-08-07T03:47:18.000Z,"8월 7, 2022","layer
9 x 32 / 3.5
double x simple
.
.
.
.
.
.

.
.
.
.
.
.
.
.
.
.
.
.
#croissant #bakery #baker #homemade #viennoiserie #instafood #foodphotography #food #foodporn #foodstagram #foodlover #pastry #foodlover #instagood #yum #art #yummy #foodie #delicious #meatpie #서울카페 #크루아상 #뺑오쇼콜라 #빵 #베이커리카페 #미트파이"
38,삼각지,https://www.instagram.com/explore/locations/106316215310442/,2022-07-24T02:45:35.000Z,"7월 24, 2022","삼각지 🔺r랑ㅎrl 🤍
여름, 타파스, 와인이라니! #타파코파"
39,,,2022-08-14T05:35:15.000Z,"8월 14, 2022",안올린거 즨쫘 많네
40,Hell Cafe Spiritus,https://www.instagram.com/explore/locations/324694307902701/hell-cafe-spiritus/,2022-08-14T05:34:01.000Z,"8월 14, 2022","나무와 어둠, 빛이 주는 분위기가 대단한 #헬카페스피리터스
차갑게 식힌 잔은 물론, 코스터까지 차갑게 한 배려가 인상적이었다.
풍부한 산미의 밸런스가 훌륭했다.
#헬카페스피리터스#hellcafespiritus #헬카페 #이촌동카페 #이촌역카페 #서울카페 #카페투어 #커피 #seoulcafe #coffee #cafe #cafetour #americano"
41,,,2022-08-14T05:32:42.000Z,"8월 14, 2022",
42,서초구방배동,https://www.instagram.com/explore/locations/291220011/,2022-08-14T05:31:50.000Z,"8월 14, 2022",
43,문래창작촌,https://www.instagram.com/explore/locations/428380/,2022-08-14T05:31:39.000Z,"8월 14, 2022","비온뒤 맑음💙
하늘이 엄청 좋았어요 어제☀️☀️"
44,충청북도 청주,https://www.instagram.com/explore/locations/249426447/,2022-08-14T05:30:55.000Z,"8월 14, 2022","-
오늘도 알차게-!
선생님에 후한 칭찬먹고
무럭무럭 자라는중🌱"
45,cafe_esc2,https://www.instagram.com/explore/locations/110679414977622/cafe_esc2/,2022-08-14T05:31:13.000Z,"8월 14, 2022",
46,,,2022-08-14T05:29:42.000Z,"8월 14, 2022",즐건부산💙
47,Bangbae Dong Seocho Gu Seoul Korea,https://www.instagram.com/explore/locations/271839406/bangbae-dong-seocho-gu-seoul-korea/,2022-08-14T05:31:25.000Z,"8월 14, 2022",ou topos
48,서울,https://www.instagram.com/explore/locations/213094191/,2022-08-14T05:27:28.000Z,"8월 14, 2022","⠀
⚜ Available ⚜️
⠀
🤍 서울 / 동묘 (Seoul , Dongmyo)
🤍 미성년자 X (신분증 , 면허증등 지참바람)
🤍 1인1도안 / 도안제작가능
🤍 문의 -> 24시 오픈톡
⠀
▫️루이 타투▫️
https://open.kakao.com/me/ru2_tattooer
⠀
⠀
#서울타투 #동묘타투 #동대문타투 #황학동타투 #미니타투 #타투이벤트 #타투할인 #여자타투이스트 #맞팔환영 #선팔 #좋반 #인친 #감성타투 #블랙워크 #꽃타투 #다크한타투 #레터링 #패션 #ootd #abg #서울카페 #서울맛집 #서울데이트 #을지로카페 #koreangirl #낙산카페 #팔타투 #나비타투 #칼타투 #검타투"
49,33apartment,https://www.instagram.com/explore/locations/202104236954450/33apartment/,2022-08-14T05:28:57.000Z,"8월 14, 2022","태태 5차접종 끝난 날
앉아서 커피를 먹다니🥹"
50,프릳츠 커피 컴퍼니 - Fritz Coffee Company,https://www.instagram.com/explore/locations/293785016/-fritz-coffee-company/,2022-08-14T05:29:31.000Z,"8월 14, 2022","getting a cuppa iced latte from the neighbourhood cafe ☕️🧊
#weekendvibes #동네카페"
51,에브리데이해피벌스데이,https://www.instagram.com/explore/locations/103187544705550/,2022-08-14T05:26:24.000Z,"8월 14, 2022","🕯🤍

#연남동 #연남동카페 #서울카페"
52,랑데자뷰 건대,https://www.instagram.com/explore/locations/111123533839558/,2022-08-14T05:26:14.000Z,"8월 14, 2022","☕️ #랑데자뷰

제주 느낌이 나는 카페 🌿 개강하기 전에 밀린 카페 사진들 조금씩 푸는 중..

🏷 랑데자뷰_건대점
📍 서울 광진구 아찬산로 31길 3"
53,,,2022-08-14T05:25:10.000Z,"8월 14, 2022","사진 찍고 싶게 만드는 카페

#생각보다편한#세탁기의자"
54,,,2022-08-14T05:23:47.000Z,"8월 14, 2022",신상 7% 할인은 오늘 9시까지 입니다! 🫶🏻
55,경리단길 스노잉,https://www.instagram.com/explore/locations/1227180490695602/,2022-08-14T05:23:56.000Z,"8월 14, 2022","저희 요즘 최애 인기 메뉴
라떼슈페너 입니다😊☕️
고소하고 달달한 크림이 끝내줍니다유☃️☃

서울 5대 아인슈페너 맛집 도전~❗️

#아인슈페너 #아인슈페너맛집 #카페투어 #서울카페 #경리단길카페 #한남동카페 #해방촌카페 #이태원카페 #einspanner #크림라떼 #크림커피 #크림맛집"
